SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Fdi
35863,9.56E+06,73.824,1851,0.5,0,0.01
35490,9.87E+06,73.824,1676,0.5,0,0.01
34206,1.02E+07,73.824,1573,0.5,0,0.01
30631,8.53E+06,73.824,1608,0.5,0,0.01
30009,8.37E+06,73.824,1650,0.5,0,0.01
32133,8.09E+06,73.824,1697,0.5,0,0.01
33597,8.67E+06,73.824,1715,0.5,0,0.01
33428,8.90E+06,73.824,1697,0.5,0,0.01
34391,9.81E+06,73.824,1801,0.5,0,0.01
34184,1.03E+07,73.824,1741,0.5,0,0.01
34830,9.82E+06,73.824,1718,0.5,0,0.01
35531,9.42E+06,73.824,1777,0.5,0,0.01
32955,9.32E+06,73.824,1762,0.5,0,0.01
33511,8.32E+06,73.824,1789,0.5,0,0.01
37443,9.33E+06,73.824,1836,0.5,0,0.01
35927,1.05E+07,73.824,1770,0.5,0,0.01
35587,1.02E+07,73.824,1649,0.5,0,0.01
34360,9.43E+06,73.824,1721,0.5,0,0.01
31976,9.86E+06,73.824,1761,0.5,0,0.01
33515,8.28E+06,73.824,1733,0.5,0,0.01
34878,8.40E+06,73.824,1718,0.5,0,0.01
34956,9.07E+06,73.824,1767,0.5,0,0.01
35887,9.50E+06,73.824,1808,0.5,0,0.01
34472,9.53E+06,73.824,1746,0.5,0,0.01
34894,8.75E+06,73.824,1778,0.5,0,0.01
34708,9.17E+06,73.824,1824,0.5,0,0.01
36400,9.64E+06,73.824,1804,0.5,0,0.01
36132,9.83E+06,73.824,1804,0.5,0,0.01
35958,9.20E+06,73.824,1796,0.5,0,0.01
36330,1.02E+07,73.824,1753,0.5,0,0.01
35548,1.08E+07,73.824,1711,0.5,0,0.01
34126,1.11E+07,73.824,1722,0.5,0,0.01
34978,1.04E+07,73.824,1690,0.5,0,0.01
33421,9.32E+06,73.824,1772,0.5,0,0.01
33866,8.55E+06,73.824,1691,0.5,0,0.01
34050,1.00E+07,73.824,1765,0.5,0,0.01
34588,1.01E+07,73.824,1688,0.5,0,0.01
33968,9.23E+06,73.824,1764,0.5,0,0.01
35457,8.93E+06,73.824,1720,0.5,0,0.01
33166,9.21E+06,73.824,1752,0.5,0,0.01
33911,8.53E+06,73.824,1741,0.5,0,0.01
35084,9.20E+06,73.824,1792,0.5,0,0.01
35458,9.00E+06,73.824,1807,0.5,0,0.01
36812,1.01E+07,73.824,1674,0.5,0,0.01
33741,9.69E+06,73.824,1748,0.5,0,0.01
33776,9.03E+06,73.824,1781,0.5,0,0.01
34897,8.98E+06,73.824,1795,0.5,0,0.01
35838,9.93E+06,73.824,1804,0.5,0,0.01
