SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,H2
1.14E+07,4.56E+08,289.5,5622,0.5,0,0.22
1.14E+07,4.73E+08,289.5,5601,0.5,0,0.22
1.09E+07,4.61E+08,289.5,5617,0.5,0,0.22
1.08E+07,4.38E+08,289.5,5732,0.5,0,0.22
1.11E+07,4.47E+08,289.5,5831,0.5,0,0.22
1.14E+07,4.46E+08,289.5,5908,0.5,0,0.22
1.15E+07,4.66E+08,289.5,5834,0.5,0,0.22
1.14E+07,4.60E+08,289.5,5661,0.5,0,0.22
1.12E+07,4.48E+08,289.5,5482,0.5,0,0.22
1.11E+07,4.48E+08,289.5,5475,0.5,0,0.22
1.09E+07,4.41E+08,289.5,5517,0.5,0,0.22
1.07E+07,4.26E+08,289.5,5597,0.5,0,0.22
1.06E+07,4.24E+08,289.5,5815,0.5,0,0.22
1.08E+07,4.29E+08,289.5,5969,0.5,0,0.22
1.11E+07,4.32E+08,289.5,5779,0.5,0,0.22
1.10E+07,4.49E+08,289.5,5636,0.5,0,0.22
1.14E+07,4.51E+08,289.5,5517,0.5,0,0.22
1.11E+07,4.51E+08,289.5,5439,0.5,0,0.22
1.09E+07,4.47E+08,289.5,5449,0.5,0,0.22
1.08E+07,4.44E+08,289.5,5580,0.5,0,0.22
1.05E+07,4.27E+08,289.5,5639,0.5,0,0.22
1.04E+07,4.14E+08,289.5,5737,0.5,0,0.22
1.09E+07,4.24E+08,289.5,5887,0.5,0,0.22
1.12E+07,4.35E+08,289.5,5935,0.5,0,0.22
1.14E+07,4.39E+08,289.5,5844,0.5,0,0.22
1.15E+07,4.35E+08,289.5,5893,0.5,0,0.22
1.14E+07,4.46E+08,289.5,5601,0.5,0,0.22
1.10E+07,4.34E+08,289.5,5630,0.5,0,0.22
1.11E+07,4.37E+08,289.5,5512,0.5,0,0.22
1.09E+07,4.42E+08,289.5,5520,0.5,0,0.22
1.08E+07,4.33E+08,289.5,5685,0.5,0,0.22
1.11E+07,4.32E+08,289.5,5811,0.5,0,0.22
1.09E+07,4.50E+08,289.5,5669,0.5,0,0.22
1.12E+07,4.44E+08,289.5,5514,0.5,0,0.22
1.09E+07,4.47E+08,289.5,5411,0.5,0,0.22
1.10E+07,4.50E+08,289.5,5398,0.5,0,0.22
1.07E+07,4.50E+08,289.5,4705,0.5,0,0.22
8.12E+06,3.26E+08,289.5,4388,0.5,0,0.22
6.81E+06,2.49E+08,289.5,4063,0.5,0,0.22
