SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg
2.13E+07,9.47E+07,626.76,2126,0.2,12
2.09E+07,9.30E+07,150.05,2086,0.2,12
2.06E+07,9.28E+07,122.02,2061,0.2,12
2.03E+07,8.94E+07,128.09,2049,0.2,12
2.07E+07,8.92E+07,134.38,2032,0.2,12
1.97E+07,8.49E+07,61.517,2020,0.2,12
1.97E+07,8.63E+07,642.02,2029,0.2,12
1.98E+07,8.47E+07,645.97,2044,0.2,12
2.04E+07,8.32E+07,633.38,2023,0.2,12
2.12E+07,8.14E+07,632.78,2019,0.2,12
2.23E+07,9.13E+07,626.06,2009,0.2,12
2.12E+07,9.12E+07,623.13,1995,0.2,12
2.09E+07,9.27E+07,592.2,2053,0.2,12
2.01E+07,9.18E+07,572.48,2092,0.2,12
1.96E+07,8.45E+07,547.38,2081,0.2,12
2.04E+07,8.60E+07,618.4,2088,0.2,12
2.08E+07,8.64E+07,621.06,2050,0.2,12
2.17E+07,8.42E+07,626.19,2064,0.2,12
2.04E+07,8.26E+07,638.27,2058,0.2,12
2.09E+07,8.85E+07,603.45,2065,0.2,12
2.16E+07,8.56E+07,594.7,2036,0.2,12
2.17E+07,9.06E+07,605.59,2019,0.2,12
2.05E+07,9.05E+07,726.23,2004,0.2,12
2.06E+07,8.54E+07,702.57,2014,0.2,12
2.10E+07,7.66E+07,682.32,2015,0.2,12
2.16E+07,7.62E+07,600.28,2037,0.2,12
2.06E+07,7.81E+07,605,2046,0.2,12
2.05E+07,8.46E+07,644.39,2076,0.2,12
2.09E+07,7.85E+07,656.69,2095,0.2,12
2.10E+07,8.56E+07,869.82,2010,0.2,12
2.21E+07,8.96E+07,841.27,2043,0.2,12
2.24E+07,9.56E+07,644.29,2052,0.2,12
2.14E+07,8.44E+07,593.15,2055,0.2,12
2.30E+07,8.87E+07,628.3,2068,0.2,12
2.18E+07,8.92E+07,611.85,2015,0.2,12
2.25E+07,8.53E+07,611.12,2030,0.2,12
2.25E+07,8.76E+07,634.58,2023,0.2,12
2.38E+07,8.46E+07,636.57,1988,0.2,12
2.46E+07,8.84E+07,636.82,1979,0.2,12
2.32E+07,8.49E+07,654.31,1947,0.2,12
2.08E+07,8.11E+07,629.95,1979,0.2,12
2.24E+07,8.78E+07,656.01,1988,0.2,12
2.25E+07,8.84E+07,646.73,1932,0.2,12
2.28E+07,8.58E+07,647.47,1934,0.2,12
2.20E+07,8.37E+07,650.79,1931,0.2,12
2.24E+07,8.54E+07,653.42,1920,0.2,12
2.12E+07,8.04E+07,615.68,2140,0.2,12
2.58E+07,1.06E+08,595.28,2376,0.2,12
3.15E+07,1.23E+08,588.93,2601,0.2,12
3.57E+07,1.51E+08,582.42,2731,0.2,12
3.90E+07,1.75E+08,576.28,2798,0.2,12
4.18E+07,2.02E+08,574.85,2862,0.2,12
4.40E+07,2.24E+08,575.5,2926,0.2,12
4.47E+07,2.30E+08,568.53,3023,0.2,12
4.52E+07,2.47E+08,568.92,3040,0.2,12
4.58E+07,2.60E+08,567.39,3041,0.2,12
4.80E+07,2.68E+08,568.36,3082,0.2,12
