SumBiomass,Lp50_pop,age_mat_pop,num_pop,Finput,CVg,Gamma
3.43E+06,238.67,1.9313,3178,0.5,0,0.6
3.52E+06,238.67,1.934,3187,0.5,0,0.6
3.55E+06,238.67,1.9259,3180,0.5,0,0.6
3.46E+06,238.67,1.9188,3167,0.5,0,0.6
3.35E+06,238.67,1.906,3104,0.5,0,0.6
3.23E+06,238.67,1.9098,3173,0.5,0,0.6
3.27E+06,238.67,1.916,3229,0.5,0,0.6
3.33E+06,238.67,1.9261,3182,0.5,0,0.6
3.34E+06,238.67,1.9168,3127,0.5,0,0.6
3.29E+06,238.67,1.9119,3157,0.5,0,0.6
3.39E+06,238.67,1.9038,3185,0.5,0,0.6
3.37E+06,238.67,1.8993,3183,0.5,0,0.6
3.35E+06,238.67,1.8964,3251,0.5,0,0.6
3.40E+06,238.67,1.9,3309,0.5,0,0.6
3.40E+06,238.67,1.9149,3344,0.5,0,0.6
1.12E+06,238.67,1.8819,2131,0.5,0,0.62
1.32E+06,238.67,1.8864,2462,0.5,0,0.62
1.63E+06,238.67,1.9091,2772,0.5,0,0.62
2.00E+06,238.67,1.9084,2968,0.5,0,0.62
2.36E+06,238.67,1.9307,3059,0.5,0,0.62
2.69E+06,238.67,1.9411,3170,0.5,0,0.62
2.95E+06,238.67,1.9533,3187,0.5,0,0.62
2.97E+06,238.67,1.9544,3248,0.5,0,0.62
3.10E+06,238.67,1.9552,3209,0.5,0,0.62
3.11E+06,238.67,1.9533,3253,0.5,0,0.62
3.16E+06,238.67,1.9586,3279,0.5,0,0.62
3.17E+06,238.67,1.9515,3316,0.5,0,0.62
3.26E+06,238.67,1.9542,3258,0.5,0,0.62
3.32E+06,238.67,1.9557,3230,0.5,0,0.62
3.38E+06,238.67,1.9329,3250,0.5,0,0.62
3.34E+06,238.67,1.9299,3321,0.5,0,0.62
3.39E+06,238.67,1.9213,3309,0.5,0,0.62
3.39E+06,238.67,1.9262,3338,0.5,0,0.62
3.51E+06,238.67,1.9295,3369,0.5,0,0.62
3.45E+06,238.67,1.9235,3322,0.5,0,0.62
3.43E+06,238.67,1.9234,3254,0.5,0,0.62
3.45E+06,238.67,1.9206,3338,0.5,0,0.62
3.48E+06,238.67,1.9252,3279,0.5,0,0.62
3.47E+06,238.67,1.9213,3306,0.5,0,0.62
3.47E+06,238.67,1.9254,3217,0.5,0,0.62
3.49E+06,238.67,1.9223,3234,0.5,0,0.62
3.57E+06,238.67,1.921,3220,0.5,0,0.62
3.43E+06,238.67,1.9168,3285,0.5,0,0.62
3.37E+06,238.67,1.9141,3284,0.5,0,0.62
3.38E+06,238.67,1.925,3324,0.5,0,0.62
3.50E+06,238.67,1.9252,3290,0.5,0,0.62
3.50E+06,238.67,1.9375,3178,0.5,0,0.62
3.47E+06,238.67,1.9245,3258,0.5,0,0.62
3.51E+06,238.67,1.9221,3262,0.5,0,0.62
3.51E+06,238.67,1.9076,3254,0.5,0,0.62
3.35E+06,238.67,1.9186,3332,0.5,0,0.62
3.41E+06,238.67,1.9207,3334,0.5,0,0.62
3.44E+06,238.67,1.9161,3284,0.5,0,0.62
3.50E+06,238.67,1.914,3191,0.5,0,0.62
3.38E+06,238.67,1.9035,3214,0.5,0,0.62
3.35E+06,238.67,1.9025,3198,0.5,0,0.62
3.32E+06,238.67,1.8933,3245,0.5,0,0.62
3.25E+06,238.67,1.8929,3276,0.5,0,0.62
3.31E+06,238.67,1.9036,3209,0.5,0,0.62
3.35E+06,238.67,1.9046,3213,0.5,0,0.62
3.42E+06,238.67,1.9098,3298,0.5,0,0.62
3.49E+06,238.67,1.9138,3308,0.5,0,0.62
3.52E+06,238.67,1.9161,3198,0.5,0,0.62
3.45E+06,238.67,1.9157,3183,0.5,0,0.62
3.28E+06,238.67,1.9104,3139,0.5,0,0.62
3.24E+06,238.67,1.8993,3202,0.5,0,0.62
3.30E+06,238.67,1.8945,3137,0.5,0,0.62
3.23E+06,238.67,1.8907,3162,0.5,0,0.62
3.25E+06,238.67,1.905,3180,0.5,0,0.62
3.26E+06,238.67,1.9119,3217,0.5,0,0.62
3.31E+06,238.67,1.9015,3264,0.5,0,0.62
3.35E+06,238.67,1.912,3228,0.5,0,0.62
3.36E+06,238.67,1.9128,3175,0.5,0,0.62
3.34E+06,238.67,1.9094,3219,0.5,0,0.62
3.32E+06,238.67,1.9158,3227,0.5,0,0.62
3.31E+06,238.67,1.9241,3240,0.5,0,0.62
3.31E+06,238.67,1.9248,3182,0.5,0,0.62
3.36E+06,238.67,1.9302,3273,0.5,0,0.62
3.42E+06,238.67,1.9262,3236,0.5,0,0.62
3.45E+06,238.67,1.9329,3222,0.5,0,0.62
3.40E+06,238.67,1.9263,3206,0.5,0,0.62
3.40E+06,238.67,1.9241,3267,0.5,0,0.62
3.40E+06,238.67,1.9317,3274,0.5,0,0.62
3.54E+06,238.67,1.916,3234,0.5,0,0.62
3.48E+06,238.67,1.9137,3345,0.5,0,0.62
3.55E+06,238.67,1.9302,3229,0.5,0,0.62
3.49E+06,238.67,1.9254,3182,0.5,0,0.62
3.44E+06,238.67,1.9188,3107,0.5,0,0.62
3.26E+06,238.67,1.9218,3124,0.5,0,0.62
3.24E+06,238.67,1.9148,3167,0.5,0,0.62
3.24E+06,238.67,1.926,3155,0.5,0,0.62
3.34E+06,238.67,1.9242,3198,0.5,0,0.62
3.31E+06,238.67,1.9286,3252,0.5,0,0.62
3.41E+06,238.67,1.925,3242,0.5,0,0.62
3.45E+06,238.67,1.9199,3227,0.5,0,0.62
3.46E+06,238.67,1.9229,3239,0.5,0,0.62
3.42E+06,238.67,1.9236,3227,0.5,0,0.62
3.37E+06,238.67,1.9142,3221,0.5,0,0.62
3.30E+06,238.67,1.9111,3185,0.5,0,0.62
3.32E+06,238.67,1.9037,3258,0.5,0,0.62
3.30E+06,238.67,1.9109,3256,0.5,0,0.62
3.34E+06,238.67,1.9133,3422,0.5,0,0.62
3.44E+06,238.67,1.9257,3371,0.5,0,0.62
3.49E+06,238.67,1.9353,3268,0.5,0,0.62
3.56E+06,238.67,1.939,3280,0.5,0,0.62
3.61E+06,238.67,1.9127,2819,0.5,0,0.62
2.50E+06,238.67,1.876,2676,0.5,0,0.62
2.06E+06,238.67,1.8346,2655,0.5,0,0.62
1.96E+06,238.67,1.8379,2554,0.5,0,0.62
1.91E+06,238.67,1.8386,2555,0.5,0,0.62
1.91E+06,238.67,1.8207,2463,0.5,0,0.62
1.80E+06,238.67,1.8253,2498,0.5,0,0.62
1.74E+06,238.67,1.8288,2482,0.5,0,0.62
1.73E+06,238.67,1.8389,2470,0.5,0,0.62
1.66E+06,238.67,1.847,2481,0.5,0,0.62
1.63E+06,238.67,1.8492,2462,0.5,0,0.62
1.60E+06,238.67,1.8577,2415,0.5,0,0.62
1.61E+06,238.67,1.8419,2480,0.5,0,0.62
1.62E+06,238.67,1.852,2537,0.5,0,0.62
1.62E+06,238.67,1.8497,2502,0.5,0,0.62
1.60E+06,238.67,1.8542,2541,0.5,0,0.62
1.64E+06,238.67,1.8599,2496,0.5,0,0.62
1.61E+06,238.67,1.862,2547,0.5,0,0.62
1.61E+06,238.67,1.8823,2500,0.5,0,0.62
1.64E+06,238.67,1.8881,2524,0.5,0,0.62
1.64E+06,238.67,1.8783,2540,0.5,0,0.62
1.68E+06,238.67,1.8608,2565,0.5,0,0.62
1.63E+06,238.67,1.8453,2589,0.5,0,0.62
1.64E+06,238.67,1.8655,2553,0.5,0,0.62
1.65E+06,238.67,1.8634,2555,0.5,0,0.62
1.68E+06,238.67,1.8596,2494,0.5,0,0.62
1.63E+06,238.67,1.8563,2568,0.5,0,0.62
1.65E+06,238.67,1.8653,2538,0.5,0,0.62
1.65E+06,238.67,1.8594,2437,0.5,0,0.62
1.62E+06,238.67,1.8413,2420,0.5,0,0.62
1.52E+06,238.67,1.8471,2427,0.5,0,0.62
1.49E+06,238.67,1.8698,2527,0.5,0,0.62
1.62E+06,238.67,1.8736,2535,0.5,0,0.62
1.67E+06,238.67,1.8674,2546,0.5,0,0.62
1.62E+06,238.67,1.8754,2508,0.5,0,0.62
1.60E+06,238.67,1.8542,2515,0.5,0,0.62
1.64E+06,238.67,1.8635,2526,0.5,0,0.62
1.63E+06,238.67,1.871,2564,0.5,0,0.62
1.63E+06,238.67,1.8713,2564,0.5,0,0.62
1.67E+06,238.67,1.8796,2511,0.5,0,0.62
1.66E+06,238.67,1.8793,2531,0.5,0,0.62
1.66E+06,238.67,1.8894,2532,0.5,0,0.62
1.67E+06,238.67,1.8962,2529,0.5,0,0.62
1.67E+06,238.67,1.8607,2514,0.5,0,0.62
1.55E+06,238.67,1.8685,2538,0.5,0,0.62
1.62E+06,238.67,1.8434,2503,0.5,0,0.62
1.60E+06,238.67,1.8543,2478,0.5,0,0.62
1.59E+06,238.67,1.8598,2573,0.5,0,0.62
1.65E+06,238.67,1.8657,2530,0.5,0,0.62
1.61E+06,238.67,1.8796,2452,0.5,0,0.62
1.61E+06,238.67,1.8816,2443,0.5,0,0.62
1.60E+06,238.67,1.8799,2341,0.5,0,0.62
1.53E+06,238.67,1.8808,2384,0.5,0,0.62
1.55E+06,238.67,1.8599,2419,0.5,0,0.62
1.55E+06,238.67,1.8721,2462,0.5,0,0.62
1.58E+06,238.67,1.8621,2440,0.5,0,0.62
1.58E+06,238.67,1.8485,2503,0.5,0,0.62
1.58E+06,238.67,1.8733,2564,0.5,0,0.62
1.67E+06,238.67,1.8626,2474,0.5,0,0.62
1.61E+06,238.67,1.8779,2493,0.5,0,0.62
1.65E+06,238.67,1.8888,2575,0.5,0,0.62
1.71E+06,238.67,1.885,2503,0.5,0,0.62
1.69E+06,238.67,1.8835,2561,0.5,0,0.62
1.66E+06,238.67,1.8808,2589,0.5,0,0.62
1.65E+06,238.67,1.8673,2575,0.5,0,0.62
1.65E+06,238.67,1.8772,2597,0.5,0,0.62
1.69E+06,238.67,1.861,2632,0.5,0,0.62
1.68E+06,238.67,1.8597,2615,0.5,0,0.62
1.72E+06,238.67,1.8723,2585,0.5,0,0.62
1.69E+06,238.67,1.8773,2531,0.5,0,0.62
1.65E+06,238.67,1.8835,2612,0.5,0,0.62
1.69E+06,238.67,1.8847,2597,0.5,0,0.62
1.70E+06,238.67,1.8834,2631,0.5,0,0.62
1.72E+06,238.67,1.8809,2602,0.5,0,0.62
1.73E+06,238.67,1.8608,2572,0.5,0,0.62
1.67E+06,238.67,1.8499,2540,0.5,0,0.62
1.61E+06,238.67,1.8547,2522,0.5,0,0.62
1.61E+06,238.67,1.8451,2612,0.5,0,0.62
1.64E+06,238.67,1.8546,2613,0.5,0,0.62
1.66E+06,238.67,1.8566,2527,0.5,0,0.62
1.63E+06,238.67,1.8753,2554,0.5,0,0.62
1.61E+06,238.67,1.8667,2599,0.5,0,0.62
1.67E+06,238.67,1.8785,2544,0.5,0,0.62
1.68E+06,238.67,1.8689,2513,0.5,0,0.62
1.65E+06,238.67,1.8874,2532,0.5,0,0.62
1.67E+06,238.67,1.8777,2507,0.5,0,0.62
1.61E+06,238.67,1.8792,2486,0.5,0,0.62
1.68E+06,238.67,1.8828,2489,0.5,0,0.62
1.62E+06,238.67,1.8695,2565,0.5,0,0.62
1.64E+06,238.67,1.8644,2568,0.5,0,0.62
1.64E+06,238.67,1.8553,2563,0.5,0,0.62
1.63E+06,238.67,1.8546,2523,0.5,0,0.62
1.59E+06,238.67,1.853,2498,0.5,0,0.62
1.62E+06,238.67,1.839,2507,0.5,0,0.62
1.56E+06,238.67,1.8795,2497,0.5,0,0.62
1.62E+06,238.67,1.8778,2517,0.5,0,0.62
1.59E+06,238.67,1.8752,2488,0.5,0,0.62
1.63E+06,238.67,1.8622,2476,0.5,0,0.62
1.55E+06,238.67,1.8719,2449,0.5,0,0.62
1.57E+06,238.67,1.8729,2500,0.5,0,0.62
1.60E+06,238.67,1.859,2561,0.5,0,0.62
1.63E+06,238.67,1.9036,2763,0.5,0,0.62
2.02E+06,238.67,1.9291,2951,0.5,0,0.62
2.33E+06,238.67,1.9562,3078,0.5,0,0.62
2.54E+06,238.67,1.9761,3217,0.5,0,0.62
2.80E+06,238.67,1.9814,3281,0.5,0,0.62
2.89E+06,238.67,1.9821,3229,0.5,0,0.62
2.98E+06,238.67,1.9722,3228,0.5,0,0.62
3.11E+06,238.67,1.9563,3160,0.5,0,0.62
3.02E+06,238.67,1.9624,3266,0.5,0,0.62
3.20E+06,238.67,1.9673,3175,0.5,0,0.62
3.26E+06,238.67,1.9551,3145,0.5,0,0.62
3.20E+06,238.67,1.9379,3123,0.5,0,0.62
3.19E+06,238.67,1.9266,3152,0.5,0,0.62
3.19E+06,238.67,1.9333,3176,0.5,0,0.62
3.19E+06,238.67,1.9296,3215,0.5,0,0.62
3.24E+06,238.67,1.9213,3260,0.5,0,0.62
3.31E+06,238.67,1.9287,3232,0.5,0,0.62
3.33E+06,238.67,1.932,3146,0.5,0,0.62
3.39E+06,238.67,1.9175,3209,0.5,0,0.62
3.32E+06,238.67,1.9157,3219,0.5,0,0.62
3.33E+06,238.67,1.9293,3135,0.5,0,0.62
3.29E+06,238.67,1.9221,3190,0.5,0,0.62
3.26E+06,238.67,1.9103,3209,0.5,0,0.62
3.29E+06,238.67,1.8992,3222,0.5,0,0.62
3.31E+06,238.67,1.9131,3231,0.5,0,0.62
3.40E+06,238.67,1.9198,3258,0.5,0,0.62
3.38E+06,238.67,1.926,3191,0.5,0,0.62
3.33E+06,238.67,1.9152,3128,0.5,0,0.62
3.22E+06,238.67,1.9035,3155,0.5,0,0.62
3.30E+06,238.67,1.9161,3152,0.5,0,0.62
3.23E+06,238.67,1.9228,3250,0.5,0,0.62
3.41E+06,238.67,1.9329,3194,0.5,0,0.62
3.40E+06,238.67,1.9325,3221,0.5,0,0.62
3.42E+06,238.67,1.9277,3189,0.5,0,0.62
3.35E+06,238.67,1.9179,3173,0.5,0,0.62
3.31E+06,238.67,1.9189,3155,0.5,0,0.62
3.27E+06,238.67,1.9247,3224,0.5,0,0.62
3.38E+06,238.67,1.9226,3232,0.5,0,0.62
3.44E+06,238.67,1.9213,3251,0.5,0,0.62
3.40E+06,238.67,1.9258,3209,0.5,0,0.62
3.37E+06,238.67,1.9229,3206,0.5,0,0.62
3.37E+06,238.67,1.9241,3140,0.5,0,0.62
3.26E+06,238.67,1.9127,3161,0.5,0,0.62
3.28E+06,238.67,1.9119,3176,0.5,0,0.62
3.28E+06,238.67,1.915,3142,0.5,0,0.62
3.33E+06,238.67,1.9078,3125,0.5,0,0.62
3.26E+06,238.67,1.9162,3191,0.5,0,0.62
3.35E+06,238.67,1.9208,3201,0.5,0,0.62
3.31E+06,238.67,1.9218,3247,0.5,0,0.62
3.45E+06,238.67,1.9222,3274,0.5,0,0.62
3.41E+06,238.67,1.9279,3323,0.5,0,0.62
3.51E+06,238.67,1.9181,3309,0.5,0,0.62
3.45E+06,238.67,1.9064,3257,0.5,0,0.62
3.43E+06,238.67,1.8947,3306,0.5,0,0.62
3.41E+06,238.67,1.8983,3295,0.5,0,0.62
3.41E+06,238.67,1.9085,3262,0.5,0,0.62
3.37E+06,238.67,1.914,3289,0.5,0,0.62
3.47E+06,238.67,1.9045,3287,0.5,0,0.62
3.43E+06,238.67,1.9121,3157,0.5,0,0.62
3.36E+06,238.67,1.907,3162,0.5,0,0.62
3.28E+06,238.67,1.9149,3227,0.5,0,0.62
3.35E+06,238.67,1.9135,3194,0.5,0,0.62
3.39E+06,238.67,1.9088,3210,0.5,0,0.62
3.41E+06,238.67,1.9163,3180,0.5,0,0.62
3.40E+06,238.67,1.9222,3182,0.5,0,0.62
3.37E+06,238.67,1.9244,3097,0.5,0,0.62
3.38E+06,238.67,1.9259,3136,0.5,0,0.62
3.36E+06,238.67,1.9132,3183,0.5,0,0.62
3.30E+06,238.67,1.9029,3114,0.5,0,0.62
3.18E+06,238.67,1.8924,3155,0.5,0,0.62
3.11E+06,238.67,1.9086,3196,0.5,0,0.62
3.30E+06,238.67,1.9126,3181,0.5,0,0.62
3.33E+06,238.67,1.9271,3211,0.5,0,0.62
3.40E+06,238.67,1.9327,3285,0.5,0,0.62
3.44E+06,238.67,1.919,3280,0.5,0,0.62
3.41E+06,238.67,1.9249,3317,0.5,0,0.62
3.47E+06,238.67,1.9253,3232,0.5,0,0.62
3.41E+06,238.67,1.9336,3232,0.5,0,0.62
3.42E+06,238.67,1.926,3291,0.5,0,0.62
3.43E+06,238.67,1.9204,3213,0.5,0,0.62
3.42E+06,238.67,1.9072,3272,0.5,0,0.62
3.41E+06,238.67,1.9125,3232,0.5,0,0.62
3.48E+06,238.67,1.9101,3253,0.5,0,0.62
3.39E+06,238.67,1.9125,3261,0.5,0,0.62
3.45E+06,238.67,1.9054,3254,0.5,0,0.62
3.45E+06,238.67,1.9074,3252,0.5,0,0.62
3.44E+06,238.67,1.9123,3325,0.5,0,0.62
3.48E+06,238.67,1.918,3380,0.5,0,0.62
3.53E+06,238.67,1.914,3304,0.5,0,0.62
3.53E+06,238.67,1.9104,3295,0.5,0,0.62
3.44E+06,238.67,1.9001,3240,0.5,0,0.62
3.42E+06,238.67,1.9062,3294,0.5,0,0.62
3.46E+06,238.67,1.8985,3298,0.5,0,0.62
3.34E+06,238.67,1.9058,3233,0.5,0,0.62
3.39E+06,238.67,1.9162,3197,0.5,0,0.62
3.45E+06,238.67,1.9153,3213,0.5,0,0.62
3.42E+06,238.67,1.9217,3203,0.5,0,0.62
3.42E+06,238.67,1.9169,3155,0.5,0,0.62
3.35E+06,238.67,1.9236,3172,0.5,0,0.62
3.39E+06,238.67,1.915,3218,0.5,0,0.62
1.12E+06,238.67,1.8765,2202,0.5,0,0.64
1.40E+06,238.67,1.8966,2604,0.5,0,0.64
1.75E+06,238.67,1.9039,2798,0.5,0,0.64
2.12E+06,238.67,1.9121,2915,0.5,0,0.64
2.45E+06,238.67,1.9322,3058,0.5,0,0.64
2.72E+06,238.67,1.9481,3154,0.5,0,0.64
2.92E+06,238.67,1.9453,3293,0.5,0,0.64
2.97E+06,238.67,1.9602,3341,0.5,0,0.64
3.19E+06,238.67,1.9573,3363,0.5,0,0.64
3.24E+06,238.67,1.9606,3269,0.5,0,0.64
3.25E+06,238.67,1.9626,3251,0.5,0,0.64
3.20E+06,238.67,1.9451,3226,0.5,0,0.64
3.23E+06,238.67,1.9444,3202,0.5,0,0.64
3.29E+06,238.67,1.9255,3215,0.5,0,0.64
3.36E+06,238.67,1.9245,3206,0.5,0,0.64
3.33E+06,238.67,1.9366,3220,0.5,0,0.64
3.35E+06,238.67,1.9312,3294,0.5,0,0.64
3.42E+06,238.67,1.92,3334,0.5,0,0.64
3.41E+06,238.67,1.9141,3348,0.5,0,0.64
3.48E+06,238.67,1.9123,3206,0.5,0,0.64
3.40E+06,238.67,1.9213,3147,0.5,0,0.64
3.31E+06,238.67,1.9226,3131,0.5,0,0.64
3.25E+06,238.67,1.9178,3164,0.5,0,0.64
3.28E+06,238.67,1.9121,3168,0.5,0,0.64
3.33E+06,238.67,1.9077,3148,0.5,0,0.64
3.32E+06,238.67,1.923,3136,0.5,0,0.64
3.35E+06,238.67,1.9164,3135,0.5,0,0.64
3.30E+06,238.67,1.9188,3193,0.5,0,0.64
3.28E+06,238.67,1.9217,3210,0.5,0,0.64
3.39E+06,238.67,1.9206,3247,0.5,0,0.64
3.33E+06,238.67,1.9195,3245,0.5,0,0.64
3.43E+06,238.67,1.907,3148,0.5,0,0.64
3.31E+06,238.67,1.918,3147,0.5,0,0.64
3.35E+06,238.67,1.9156,3190,0.5,0,0.64
3.36E+06,238.67,1.9029,3244,0.5,0,0.64
3.25E+06,238.67,1.918,3249,0.5,0,0.64
3.30E+06,238.67,1.9166,3200,0.5,0,0.64
3.27E+06,238.67,1.92,3134,0.5,0,0.64
3.24E+06,238.67,1.9181,3184,0.5,0,0.64
3.31E+06,238.67,1.9227,3250,0.5,0,0.64
3.40E+06,238.67,1.9164,3247,0.5,0,0.64
3.45E+06,238.67,1.9257,3290,0.5,0,0.64
3.47E+06,238.67,1.9464,3306,0.5,0,0.64
3.58E+06,238.67,1.9469,3216,0.5,0,0.64
3.48E+06,238.67,1.9319,3133,0.5,0,0.64
3.38E+06,238.67,1.926,3109,0.5,0,0.64
3.33E+06,238.67,1.9215,3252,0.5,0,0.64
3.38E+06,238.67,1.928,3205,0.5,0,0.64
3.43E+06,238.67,1.9249,3175,0.5,0,0.64
3.31E+06,238.67,1.9092,3217,0.5,0,0.64
3.34E+06,238.67,1.9124,3243,0.5,0,0.64
3.47E+06,238.67,1.9063,3241,0.5,0,0.64
3.43E+06,238.67,1.9119,3290,0.5,0,0.64
3.51E+06,238.67,1.9136,3306,0.5,0,0.64
3.47E+06,238.67,1.9254,3254,0.5,0,0.64
3.42E+06,238.67,1.9304,3223,0.5,0,0.64
3.50E+06,238.67,1.9199,3176,0.5,0,0.64
3.29E+06,238.67,1.917,3168,0.5,0,0.64
3.33E+06,238.67,1.9215,3183,0.5,0,0.64
3.37E+06,238.67,1.9149,3237,0.5,0,0.64
3.35E+06,238.67,1.9181,3247,0.5,0,0.64
3.45E+06,238.67,1.9359,3245,0.5,0,0.64
3.50E+06,238.67,1.9315,3313,0.5,0,0.64
3.48E+06,238.67,1.9264,3357,0.5,0,0.64
3.60E+06,238.67,1.9203,3267,0.5,0,0.64
3.54E+06,238.67,1.9278,3202,0.5,0,0.64
3.45E+06,238.67,1.9239,3220,0.5,0,0.64
3.45E+06,238.67,1.9165,3264,0.5,0,0.64
3.48E+06,238.67,1.9239,3246,0.5,0,0.64
3.44E+06,238.67,1.9318,3290,0.5,0,0.64
3.43E+06,238.67,1.933,3334,0.5,0,0.64
3.60E+06,238.67,1.915,3371,0.5,0,0.64
3.64E+06,238.67,1.9025,3253,0.5,0,0.64
3.51E+06,238.67,1.9035,3252,0.5,0,0.64
3.40E+06,238.67,1.9054,3226,0.5,0,0.64
3.33E+06,238.67,1.9024,3224,0.5,0,0.64
3.32E+06,238.67,1.9191,3217,0.5,0,0.64
3.44E+06,238.67,1.9281,3184,0.5,0,0.64
3.42E+06,238.67,1.9254,3176,0.5,0,0.64
3.38E+06,238.67,1.9277,3155,0.5,0,0.64
3.37E+06,238.67,1.9163,3167,0.5,0,0.64
3.40E+06,238.67,1.9103,3252,0.5,0,0.64
3.45E+06,238.67,1.9109,3243,0.5,0,0.64
3.40E+06,238.67,1.9081,3221,0.5,0,0.64
3.31E+06,238.67,1.9049,3274,0.5,0,0.64
3.35E+06,238.67,1.9158,3232,0.5,0,0.64
3.37E+06,238.67,1.9175,3201,0.5,0,0.64
3.41E+06,238.67,1.9233,3190,0.5,0,0.64
3.39E+06,238.67,1.9286,3233,0.5,0,0.64
3.44E+06,238.67,1.9342,3257,0.5,0,0.64
3.54E+06,238.67,1.8994,2817,0.5,0,0.64
2.48E+06,238.67,1.8567,2703,0.5,0,0.64
2.07E+06,238.67,1.8315,2659,0.5,0,0.64
1.93E+06,238.67,1.8071,2640,0.5,0,0.64
1.86E+06,238.67,1.8005,2585,0.5,0,0.64
1.85E+06,238.67,1.8088,2550,0.5,0,0.64
1.80E+06,238.67,1.8283,2472,0.5,0,0.64
1.72E+06,238.67,1.8338,2478,0.5,0,0.64
1.77E+06,238.67,1.8344,2547,0.5,0,0.64
1.73E+06,238.67,1.8635,2485,0.5,0,0.64
1.68E+06,238.67,1.8637,2512,0.5,0,0.64
1.64E+06,238.67,1.8722,2354,0.5,0,0.64
1.56E+06,238.67,1.8771,2392,0.5,0,0.64
1.57E+06,238.67,1.8725,2485,0.5,0,0.64
1.58E+06,238.67,1.8656,2444,0.5,0,0.64
1.60E+06,238.67,1.854,2565,0.5,0,0.64
1.63E+06,238.67,1.8674,2558,0.5,0,0.64
1.66E+06,238.67,1.8746,2555,0.5,0,0.64
1.68E+06,238.67,1.8827,2592,0.5,0,0.64
1.69E+06,238.67,1.8778,2589,0.5,0,0.64
1.69E+06,238.67,1.8706,2626,0.5,0,0.64
1.68E+06,238.67,1.8744,2640,0.5,0,0.64
1.73E+06,238.67,1.8849,2623,0.5,0,0.64
1.76E+06,238.67,1.8797,2668,0.5,0,0.64
1.75E+06,238.67,1.8741,2644,0.5,0,0.64
1.77E+06,238.67,1.8843,2618,0.5,0,0.64
1.72E+06,238.67,1.8696,2552,0.5,0,0.64
1.70E+06,238.67,1.869,2627,0.5,0,0.64
1.68E+06,238.67,1.8657,2607,0.5,0,0.64
1.71E+06,238.67,1.8673,2523,0.5,0,0.64
1.66E+06,238.67,1.8629,2488,0.5,0,0.64
1.62E+06,238.67,1.8517,2536,0.5,0,0.64
1.67E+06,238.67,1.857,2549,0.5,0,0.64
1.66E+06,238.67,1.8569,2541,0.5,0,0.64
1.68E+06,238.67,1.8563,2487,0.5,0,0.64
1.62E+06,238.67,1.8667,2473,0.5,0,0.64
1.62E+06,238.67,1.8762,2455,0.5,0,0.64
1.63E+06,238.67,1.8763,2539,0.5,0,0.64
1.64E+06,238.67,1.8535,2578,0.5,0,0.64
1.64E+06,238.67,1.8679,2512,0.5,0,0.64
1.65E+06,238.67,1.861,2537,0.5,0,0.64
1.65E+06,238.67,1.8599,2624,0.5,0,0.64
1.70E+06,238.67,1.8859,2597,0.5,0,0.64
1.74E+06,238.67,1.8773,2581,0.5,0,0.64
1.72E+06,238.67,1.8795,2577,0.5,0,0.64
1.70E+06,238.67,1.8635,2591,0.5,0,0.64
1.69E+06,238.67,1.8673,2575,0.5,0,0.64
1.63E+06,238.67,1.8639,2536,0.5,0,0.64
1.61E+06,238.67,1.8738,2518,0.5,0,0.64
1.69E+06,238.67,1.8587,2488,0.5,0,0.64
1.58E+06,238.67,1.871,2537,0.5,0,0.64
1.56E+06,238.67,1.8733,2537,0.5,0,0.64
1.68E+06,238.67,1.8576,2552,0.5,0,0.64
1.66E+06,238.67,1.8633,2543,0.5,0,0.64
1.62E+06,238.67,1.8681,2542,0.5,0,0.64
1.61E+06,238.67,1.8696,2469,0.5,0,0.64
1.56E+06,238.67,1.8743,2521,0.5,0,0.64
1.62E+06,238.67,1.8593,2507,0.5,0,0.64
1.62E+06,238.67,1.8607,2504,0.5,0,0.64
1.60E+06,238.67,1.8696,2534,0.5,0,0.64
1.59E+06,238.67,1.8804,2565,0.5,0,0.64
1.66E+06,238.67,1.8913,2540,0.5,0,0.64
1.71E+06,238.67,1.8698,2582,0.5,0,0.64
1.68E+06,238.67,1.877,2575,0.5,0,0.64
1.66E+06,238.67,1.889,2560,0.5,0,0.64
1.72E+06,238.67,1.854,2545,0.5,0,0.64
1.61E+06,238.67,1.8596,2502,0.5,0,0.64
1.60E+06,238.67,1.8562,2528,0.5,0,0.64
1.61E+06,238.67,1.861,2499,0.5,0,0.64
1.64E+06,238.67,1.8493,2620,0.5,0,0.64
1.67E+06,238.67,1.8634,2622,0.5,0,0.64
1.69E+06,238.67,1.8759,2643,0.5,0,0.64
1.73E+06,238.67,1.8612,2573,0.5,0,0.64
1.70E+06,238.67,1.8671,2501,0.5,0,0.64
1.60E+06,238.67,1.8571,2486,0.5,0,0.64
1.61E+06,238.67,1.846,2495,0.5,0,0.64
1.57E+06,238.67,1.8463,2574,0.5,0,0.64
1.59E+06,238.67,1.8696,2626,0.5,0,0.64
1.73E+06,238.67,1.8672,2582,0.5,0,0.64
1.64E+06,238.67,1.8595,2568,0.5,0,0.64
1.64E+06,238.67,1.8522,2591,0.5,0,0.64
1.67E+06,238.67,1.8792,2595,0.5,0,0.64
1.74E+06,238.67,1.8747,2546,0.5,0,0.64
1.72E+06,238.67,1.8876,2383,0.5,0,0.64
1.60E+06,238.67,1.8846,2445,0.5,0,0.64
1.62E+06,238.67,1.8547,2470,0.5,0,0.64
1.55E+06,238.67,1.842,2506,0.5,0,0.64
